freedom,20,1
let,13,2
negro,13,3
day,12,4
dream,11,5
ring,11,6
come,10,7
every,10,8
nation,10,9
back,9,10
go,9,11
able,8,12
justice,8,13
must,8,14
satisfied,7,15
today,7,16
long,6,17
men,6,18
together,6,19
white,6,20
america,5,21
check,5,22
children,5,23
faith,5,24
free,5,25
great,5,26
new,5,27
shall,5,28
time,5,29
years,5,30
american,4,31
black,4,32
down,4,33
hope,4,34
hundred,4,35
into,4,36
land,4,37
later,4,38
mississippi,4,39
mountain,4,40
still,4,41
until,4,42
up,4,43
alabama,3,44
brotherhood,3,45
georgia,3,46
god's,3,47
here,3,48
injustice,3,49
join,3,50
little,3,51
made,3,52
make,3,53
never,3,54
no,3,55
note,3,56
people,3,57
rights,3,58
rise,3,59
sing,3,60
stand,3,61
state,3,62
sweltering,3,63
valley,3,64
we've,3,65
where,3,66
words,3,67
again,2,68
allow,2,69
am,2,70
believe,2,71
boys,2,72
brothers,2,73
brutality,2,74
came,2,75
cash,2,76
cities,2,77
color,2,78
content,2,79
continue,2,80
creative,2,81
despair,2,82
destiny,2,83
dignity,2,84
end,2,85
even,2,86
force,2,87
former,2,88
funds,2,89
girls,2,90
hands,2,91
heat,2,92
hill,2,93
history,2,94
insufficient,2,95
jail,2,96
knowing,2,97
last!,2,98
liberty,2,99
life,2,100
like,2,101
live,2,102
meaning,2,103
mighty,2,104
mountainside,2,105
negro's,2,106
off,2,107
only,2,108
physical,2,109
places,2,110
police,2,111
promissory,2,112
quest,2,113
racial,2,114
realize,2,115
refuse,2,116
say,2,117
segregation,2,118
slaves,2,119
sons,2,120
south,2,121
stone,2,122
struggle,2,123
suffering,2,124
thee,2,125
today!,2,126
true,2,127
urgency,2,128
vote,2,129
walk,2,130
work,2,131
york,2,132
'tis,1,133
ago,1,134
ahead,1,135
alleghenies,1,136
almighty,1,137
alone,1,138
also,1,139
always,1,140
architects,1,141
areas,1,142
asking,1,143
autumn,1,144
awakening,1,145
bad,1,146
bank,1,147
bankrupt,1,148
basic,1,149
battered,1,150
beacon,1,151
beautiful,1,152
become,1,153
beginning,1,154
believes,1,155
bitterness,1,156
blow,1,157
bodies,1,158
bound,1,159
bright,1,160
business,1,161
california,1,162
capital,1,163
captivity,1,164
