let,16,1
both,10,2
any,8,3
sides,8,4
world,8,5
new,7,6
pledge,7,7
ask,5,8
citizens,5,9
nations,5,10
power,5,11
shall,5,12
always,4,13
americans,4,14
arms,4,15
call,4,16
country,4,17
fellow,4,18
first,4,19
free,4,20
freedom,4,21
help,4,22
hope,4,23
man,4,24
more,4,25
other,4,26
peace,4,27
president,4,28
war,4,29
bear,3,30
begin,3,31
control,3,32
dare,3,33
final,3,34
generation,3,35
globe,3,36
go,3,37
good,3,38
human,3,39
join,3,40
life,3,41
may,3,42
never,3,43
nor,3,44
only,3,45
own,3,46
poverty,3,47
same,3,48
today,3,49
well,3,50
absolute,2,51
against,2,52
alliance,2,53
america,2,54
anew,2,55
around,2,56
assure,2,57
back,2,58
balance,2,59
before,2,60
best,2,61
beyond,2,62
bring,2,63
burden,2,64
century,2,65
committed,2,66
course,2,67
days,2,68
deeds,2,69
disease,2,70
doubt,2,71
earth,2,72
endeavor,2,73
enemies,2,74
every,2,75
explore,2,76
far,2,77
fear,2,78
few,2,79
finally,2,80
find,2,81
finished,2,82
foe,2,83
forebears,2,84
forms,2,85
forth,2,86
friend,2,87
god,2,88
hand,2,89
hands,2,90
here,2,91
history,2,92
instead,2,93
instruments,2,94
light,2,95
little,2,96
long,2,97
loyalty,2,98
meet,2,99
merely,2,100
mr,2,101
nation,2,102
negotiate,2,103
offer,2,104
oppose,2,105
passed,2,106
people,2,107
powerful,2,108
powers,2,109
problems,2,110
revolution,2,111
rights,2,112
science,2,113
seek,2,114
south,2,115
states,2,116
struggle,2,117
success,2,118
support,2,119
supporting,2,120
themselves,2,121
though,2,122
time,2,123
together,2,124
truly,2,125
tyranny,2,126
unite,2,127
united,2,128
vice,2,129
weak,2,130
weakness,2,131
welcome,2,132
where,2,133
whether,2,134
word,2,135
year,2,136
yet,2,137
abolish,1,138
accidental,1,139
administration,1,140
adversary,1,141
again,1,142
age,1,143
aggression,1,144
ago,1,145
alarmed,1,146
alike,1,147
allies,1,148
almighty,1,149
alter,1,150
americas,1,151
ancient,1,152
answered,1,153
anywhere,1,154
area,1,155
arts,1,156
asking,1,157
assembly,1,158
assist,1,159
asunder,1,160
atom,1,161
away,1,162
battle,1,163
beachhead,1,164
become,1,165
becoming,1,166
beginning,1,167
belaboring,1,168
belief,1,169
beliefs,1,170
believe,1,171
bitter,1,172
blessing,1,173
bonds,1,174
border,1,175
born,1,176
break,1,177
burdens,1,178
casting,1,179
celebration,1,180
certain,1,181
chains,1,182
challenge,1,183
change,1,184
chief,1,185
civility,1,186
clergy,1,187
colonial,1,188
come,1,189
comfort,1,190
command,1,191
commerce,1,192
common,1,193
communists,1,194
conquer,1,195
conscience,1,196
convert,1,197
cooperation,1,198
cooperative,1,199
corners,1,200
cost,1,201
creating,1,202
cultural,1,203
