we,75,1
not,66,2
man,63,3
our,57,4
black,56,5
white,53,6
your,51,7
don't,48,8
it's,43,9
all,38,10
people,38,11
rights,37,12
when,37,13
who,37,14
going,35,15
any,34,16
get,34,17
that's,33,18
where,33,19
time,31,20
because,29,21
community,29,22
him,29,23
let,29,24
up,28,25
i'm,27,26
you're,26,27
got,25,28
we're,25,29
now,24,30
them,24,31
own,23,32
see,23,33
country,22,34
here,22,35
new,22,36
ballot,21,37
he's,21,38
know,21,39
only,21,40
can't,20,41
just,20,42
right,20,43
go,19,44
take,19,45
like,18,46
nationalism,18,47
no,18,48
us,18,49
about,17,50
do,17,51
government,17,52
means,17,53
negro,17,54
should,17,55
they're,17,56
those,17,57
me,16,58
these,16,59
washington,16,60
way,16,61
american,15,62
bullet,15,63
civilrights,15,64
more,15,65
need,15,66
same,15,67
vote,15,68
why,15,69
civil,14,70
democrats,14,71
other,14,72
over,14,73
political,14,74
america,13,75
being,13,76
doesn't,13,77
down,13,78
into,13,79
my,13,80
never,13,81
segregated,13,82
anything,12,83
before,12,84
brothers,12,85
church,12,86
come,12,87
control,12,88
dc,12,89
every,12,90
make,12,91
put,12,92
sam,12,93
supposed,12,94
thing,12,95
uncle,12,96
human,11,97
keep,11,98
mean,11,99
party,11,100
there's,11,101
want,11,102
would,11,103
against,10,104
already,10,105
back,10,106
dixiecrats,10,107
even,10,108
give,10,109
gospel,10,110
look,10,111
negroes,10,112
philosophy,10,113
rich,10,114
school,10,115
struggle,10,116
than,10,117
together,10,118
use,10,119
big,9,120
change,9,121
it'll,9,122
kind,9,123
law,9,124
nothing,9,125
something,9,126
tell,9,127
work,9,128
you've,9,129
1964,8,130
around,8,131
fighting,8,132
freedom,8,133
guerrilla,8,134
legislation,8,135
level,8,136
long,8,137
made,8,138
nationalist,8,139
power,8,140
social,8,141
taught,8,142
think,8,143
who's,8,144
within,8,145
world,8,146
year,8,147
been,7,148
comes,7,149
deal,7,150
die,7,151
economic,7,152
hands,7,153
head,7,154
interpretation,7,155
mind,7,156
nations,7,157
politics,7,158
problem,7,159
say,7,160
segregation,7,161
side,7,162
trying,7,163
until,7,164
voting,7,165
warfare,7,166
we'll,7,167
what's,7,168
whether,7,169
action,6,170
after,6,171
another,6,172
anybody,6,173
believe,6,174
blood,6,175
brother,6,176
coming,6,177
conscience,6,178
court,6,179
does,6,180
economy,6,181
everyone,6,182
first,6,183
good,6,184
hell,6,185
little,6,186
lomax,6,187
lose,6,188
lot,6,189
making,6,190
million,6,191
minister,6,192
muslim,6,193
old,6,194
part,6,195
religion,6,196
running,6,197
senators,6,198
sit,6,199
southern,6,200
states,6,201
stop,6,202
try,6,203
well,6,204
whole,6,205
1954,5,206
africans,5,207
americans,5,208
army,5,209
become,5,210
christ,5,211
christian,5,212
conspiracy,5,213
cracker,5,214
criminal,5,215
democratic,5,216
deprive,5,217
dog,5,218
each,5,219
earth,5,220
else,5,221
ever,5,222
eyes,5,223
find,5,224
form,5,225
free,5,226
friend,5,227
game,5,228
house,5,229
itself,5,230
knows,5,231
last,5,232
live,5,233
moral,5,234
most,5,235
myself,5,236
necessary,5,237
nonviolent,5,238
president,5,239
rifle,5,240
sees,5,241
since,5,242
sisters,5,243
spend,5,244
system,5,245
throw,5,246
too,5,247
un,5,248
wait,5,249
went,5,250
whenever,5,251
win,5,252
22,4,253
african,4,254
also,4,255
anywhere,4,256
ask,4,257
audacity,4,258
bring,4,259
catch,4,260
con,4,261
congressmen,4,262
death,4,263
democrat,4,264
did,4,265
education,4,266
either,4,267
eliminate,4,268
