japanese,10,1
our,9,2
american,6,3
attacked,6,4
forces,6,5
states,6,6
united,6,7
attack,5,8
japan,5,9
people,5,10
last,4,11
night,4,12
us,4,13
yesterday,4,14
deliberately,3,15
government,3,16
island,3,17
nation,3,18
no,3,19
peace,3,20
very,3,21
1941,2,22
7th,2,23
against,2,24
air,2,25
armed,2,26
been,2,27
between,2,28
congress,2,29
december,2,30
empire,2,31
islands,2,32
its,2,33
many,2,34
mr,2,35
naval,2,36
pacific,2,37
reply,2,38
state,2,39
war,2,40
we,2,41
absolute,1,42
addition,1,43
after,1,44
again,1,45
ago,1,46
all,1,47
already,1,48
also,1,49
always,1,50
ambassador,1,51
america,1,52
area,1,53
army,1,54
ask,1,55
assert,1,56
believe,1,57
blinking,1,58
bombing,1,59
caused,1,60
certain,1,61
character,1,62
chief,1,63
colleague,1,64
commander,1,65
commenced,1,66
confidence,1,67
contained,1,68
continue,1,69
continued,1,70
conversation,1,71
damage,1,72
danger,1,73
dastardly,1,74
date,1,75
days,1,76
deceive,1,77
declare,1,78
defend,1,79
defense,1,80
delivered,1,81
determination,1,82
diplomatic,1,83
directed,1,84
distance,1,85
during,1,86
emperor,1,87
endanger,1,88
even,1,89
exist,1,90
existed,1,91
existing,1,92
expressions,1,93
extending,1,94
fact,1,95
facts,1,96
false,1,97
form,1,98
formal,1,99
formed,1,100
francisco,1,101
gain,1,102
god,1,103
grave,1,104
guam,1,105
hawaii,1,106
hawaiian,1,107
help,1,108
high,1,109
hint,1,110
hong,1,111
honolulu,1,112
hope,1,113
hostilities,1,114
hour,1,115
house,1,116
implications,1,117
indeed,1,118
inevitable,1,119
infamy,1,120
interests,1,121
interpret,1,122
intervening,1,123
invasion,1,124
kong,1,125
launched,1,126
life,1,127
live,1,128
lives,1,129
long,1,130
looking,1,131
lost,1,132
maintenance,1,133
make,1,134
makes,1,135
malaya,1,136
matter,1,137
may,1,138
measures,1,139
members,1,140
message,1,141
midway,1,142
might,1,143
military,1,144
morning,1,145
navy,1,146
negotiations,1,147
never,1,148
not,1,149
oahu,1,150
obvious,1,151
offensive,1,152
only,1,153
onslaught,1,154
opinions,1,155
ourselves,1,156
overcome,1,157
philippine,1,158
planned,1,159
premeditated,1,160
president,1,161
recent,1,162
recorded,1,163
regret,1,164
remember,1,165
reported,1,166
representatives,1,167
righteous,1,168
safety,1,169
san,1,170
seas,1,171
secretary,1,172
seemed,1,173
senate,1,174
severe,1,175
shall,1,176
ships,1,177
since,1,178
solicitation,1,179
sought,1,180
speak,1,181
speaker,1,182
squadrons,1,183
stated,1,184
statements,1,185
still,1,186
suddenly,1,187
sunday,1,188
surprise,1,189
take,1,190
taken,1,191
tell,1,192
territory,1,193
themselves,1,194
therefore,1,195
threat,1,196
through,1,197
throughout,1,198
time,1,199
today,1,200
torpedoed,1,201
toward,1,202
treachery,1,203
triumph,1,204
unbounding,1,205
understand,1,206
undertaken,1,207
unprovoked,1,208
useless,1,209
uttermost,1,210
vice,1,211
victory,1,212
wake,1,213
weeks,1,214
well,1,215
when,1,216
while,1,217
whole,1,218
win,1,219
