our,67,1
we,62,2
us,23,3
not,16,4
who,14,5
nation,12,6
new,11,7
those,11,8
all,9,9
these,9,10
because,8,11
been,8,12
every,8,13
its,8,14
must,8,15
than,8,16
america,7,17
do,7,18
less,7,19
let,7,20
no,7,21
people,7,22
today,7,23
when,7,24
cannot,6,25
common,6,26
now,6,27
time,6,28
too,6,29
work,6,30
world,6,31
day,5,32
generation,5,33
know,5,34
more,5,35
nor,5,36
only,5,37
spirit,5,38
before,4,39
come,4,40
crisis,4,41
end,4,42
greater,4,43
long,4,44
meet,4,45
men,4,46
peace,4,47
power,4,48
seek,4,49
them,4,50
things,4,51
through,4,52
up,4,53
whether,4,54
women,4,55
words,4,56
across,3,57
americans,3,58
between,3,59
carried,3,60
courage,3,61
earth,3,62
economy,3,63
father,3,64
force,3,65
forward,3,66
freedom,3,67
future,3,68
generations,3,69
government,3,70
hard,3,71
history,3,72
hope,3,73
ideals,3,74
jobs,3,75
journey,3,76
just,3,77
last,3,78
life,3,79
man,3,80
many,3,81
may,3,82
moment,3,83
most,3,84
nations,3,85
oath,3,86
old,3,87
once,3,88
ourselves,3,89
over,3,90
prosperity,3,91
question,3,92
rather,3,93
say,3,94
shall,3,95
small,3,96
upon,3,97
where,3,98
your,3,99
afford,2,100
again,2,101
age,2,102
also,2,103
ambitions,2,104
america's,2,105
american,2,106
answer,2,107
back,2,108
begin,2,109
better,2,110
big,2,111
birth,2,112
blood,2,113
brave,2,114
build,2,115
calls,2,116
care,2,117
challenges,2,118
charter,2,119
child,2,120
children,2,121
confidence,2,122
conflict,2,123
cooperation,2,124
country,2,125
defense,2,126
did,2,127
done,2,128
duties,2,129
each,2,130
enduring,2,131
era,2,132
even,2,133
extend,2,134
face,2,135
faced,2,136
fail,2,137
faith,2,138
false,2,139
far,2,140
fear,2,141
feed,2,142
find,2,143
forth,2,144
founding,2,145
free,2,146
friend,2,147
gift,2,148
good,2,149
greatness,2,150
grows,2,151
health,2,152
hours,2,153
icy,2,154
knowledge,2,155
liberty,2,156
light,2,157
like,2,158
lines,2,159
longer,2,160
lower,2,161
make,2,162
market,2,163
meaning,2,164
met,2,165
might,2,166
minds,2,167
mutual,2,168
my,2,169
never,2,170
nothing,2,171
off,2,172
often,2,173
part,2,174
passed,2,175
path,2,176
planet,2,177
play,2,178
promise,2,179
prosperous,2,180
purpose,2,181
remain,2,182
remember,2,183
restore,2,184
schools,2,185
service,2,186
short,2,187
something,2,188
stand,2,189
still,2,190
storms,2,191
stronger,2,192
success,2,193
take,2,194
taken,2,195
task,2,196
throughout,2,197
traveled,2,198
true,2,199
trust,2,200
understand,2,201
understood,2,202
use,2,203
virtue,2,204
war,2,205
waters,2,206
way,2,207
wealth,2,208
well,2,209
west,2,210
why,2,211
willing,2,212
willingness,2,213
winter,2,214
without,2,215
workers,2,216
year,2,217
yet,2,218
60,1,219
abandoned,1,220
ability,1,221
accept,1,222
account,1,223
achieve,1,224
act,1,225
action,1,226
advance,1,227
advancing,1,228
adversaries,1,229
advertisement,1,230
afghanistan,1,231
against,1,232
ages,1,233
ago,1,234
aims,1,235
alarmed,1,236
alliances,1,237
alone,1,238
alongside,1,239
already,1,240
always,1,241
amidst,1,242
ancestors,1,243
apologize,1,244
apply,1,245
arguments,1,246
arlington,1,247
around,1,248
aside,1,249
ask,1,250
assure,1,251
bad,1,252
badly,1,253
band,1,254
based,1,255
began,1,256
believe,1,257
beneath,1,258
bestowed,1,259
bigger,1,260
bind,1,261
bitter,1,262
blame,1,263
bodies,1,264
bold,1,265
borders,1,266
born,1,267
borne,1,268
break,1,269
bridges,1,270
brings,1,271
broken,1,272
bush,1,273
business,1,274
businesses,1,275
came,1,276
campfires,1,277
capacity,1,278
capital,1,279
capitals,1,280
care's,1,281
carry,1,282
cars,1,283
cause,1,284
celebrated,1,285
celebration,1,286
chance,1,287
change,1,288
changed,1,289
chapter,1,290
character,1,291
charity,1,292
childish,1,293
children's,1,294
choice,1,295
choices,1,296
choose,1,297
chosen,1,298
christians,1,299
citizens,1,300
citizenship,1,301
city,1,302
civil,1,303
clean,1,304
cling,1,305
clouds,1,306
coldest,1,307
collective,1,308
colleges,1,309
commerce,1,310
communism,1,311
concord,1,312
consequence,1,313
consider,1,314
consume,1,315
consumed,1,316
continue,1,317
control,1,318
convictions,1,319
corruption,1,320
cost,1,321
costly,1,322
could,1,323
create,1,324
creed,1,325
